#
# Log ID mappings
#

# Controller client
JBAS014104	WFLYEJB0005
JBAS014105	WFLYEJB0006
JBAS014106	WFLYEJB0007
JBAS014107	WFLYEJB0008
JBAS014108	WFLYEJB0009
JBAS014110	WFLYEJB0010
JBAS014111	WFLYEJB0011
JBAS014112	WFLYEJB0012
JBAS014113	WFLYEJB0013
JBAS014114	WFLYEJB0014
JBAS014115	WFLYEJB0015
JBAS014116	WFLYEJB0016
JBAS014117	WFLYEJB0017
JBAS014118	WFLYEJB0018
JBAS014119	WFLYEJB0019
JBAS014120	WFLYEJB0020
JBAS014121	WFLYEJB0021
JBAS014122	WFLYEJB0022
JBAS014123	WFLYEJB0023
JBAS014124	WFLYEJB0024
JBAS014125	WFLYEJB0025
JBAS014126	WFLYEJB0026
JBAS014127	WFLYEJB0027
JBAS014128	WFLYEJB0028
JBAS014129	WFLYEJB0029
JBAS014130	WFLYEJB0030
JBAS014131	WFLYEJB0031
JBAS014132	WFLYEJB0032
JBAS014133	WFLYEJB0033
JBAS014134	WFLYEJB0034
JBAS014135	WFLYEJB0035
JBAS014136	WFLYEJB0036
JBAS014137	WFLYEJB0037
JBAS014138	WFLYEJB0038
JBAS014139	WFLYEJB0039
JBAS014140	WFLYEJB0040
JBAS014141	WFLYEJB0041
JBAS014142	WFLYEJB0042
JBAS014143	WFLYEJB0043
JBAS014144	WFLYEJB0044
JBAS014145	WFLYEJB0045
JBAS014146	WFLYEJB0046
JBAS014147	WFLYEJB0047
JBAS014148	WFLYEJB0048
JBAS014149	WFLYEJB0049
JBAS014150	WFLYEJB0050
JBAS014151	WFLYEJB0051
JBAS014152	WFLYEJB0052
JBAS014153	WFLYEJB0053
JBAS014154	WFLYEJB0054
JBAS014155	WFLYEJB0055
JBAS014156	WFLYEJB0056
JBAS014157	WFLYEJB0057
JBAS014158	WFLYEJB0058
JBAS014159	WFLYEJB0059
JBAS014160	WFLYEJB0060
JBAS014161	WFLYEJB0061
JBAS014162	WFLYEJB0062
JBAS014163	WFLYEJB0063
JBAS014164	WFLYEJB0064
JBAS014165	WFLYEJB0065
JBAS014166	WFLYEJB0066
JBAS014167	WFLYEJB0067
JBAS014168	WFLYEJB0068
JBAS014169	WFLYEJB0069
JBAS014170	WFLYEJB0070
JBAS014171	WFLYEJB0071
JBAS014172	WFLYEJB0072
JBAS014173	WFLYEJB0073
JBAS014174	WFLYEJB0074
JBAS014175	WFLYEJB0075
JBAS014176	WFLYEJB0076
JBAS014177	WFLYEJB0077
JBAS014178	WFLYEJB0078
JBAS014179	WFLYEJB0079
JBAS014180	WFLYEJB0080
JBAS014181	WFLYEJB0081
JBAS014182	WFLYEJB0082
JBAS014183	WFLYEJB0083
JBAS014184	WFLYEJB0084
JBAS014185	WFLYEJB0085
JBAS014186	WFLYEJB0086
JBAS014187	WFLYEJB0087
JBAS014188	WFLYEJB0088
JBAS014189	WFLYEJB0089
JBAS014190	WFLYEJB0090
JBAS014191	WFLYEJB0091
JBAS014192	WFLYEJB0092
JBAS014193	WFLYEJB0093
JBAS014194	WFLYEJB0094
JBAS014195	WFLYEJB0095
JBAS014196	WFLYEJB0096
JBAS014197	WFLYEJB0097
JBAS014198	WFLYEJB0098
JBAS014199	WFLYEJB0099
JBAS014200	WFLYEJB0100
JBAS014201	WFLYEJB0101
JBAS014202	WFLYEJB0102
JBAS014203	WFLYEJB0103
JBAS014204	WFLYEJB0104
JBAS014205	WFLYEJB0105
JBAS014206	WFLYEJB0106
JBAS014207	WFLYEJB0107
JBAS014208	WFLYEJB0108
JBAS014209	WFLYEJB0109
JBAS014210	WFLYEJB0110
JBAS014211	WFLYEJB0111
JBAS014212	WFLYEJB0112
JBAS014213	WFLYEJB0113
JBAS014214	WFLYEJB0114
JBAS014215	WFLYEJB0115
JBAS014216	WFLYEJB0116
JBAS014217	WFLYEJB0117
JBAS014218	WFLYEJB0118
JBAS014219	WFLYEJB0119
JBAS014220	WFLYEJB0120
JBAS014221	WFLYEJB0121
JBAS014222	WFLYEJB0122
JBAS014223	WFLYEJB0123
JBAS014224	WFLYEJB0124
JBAS014225	WFLYEJB0125
JBAS014226	WFLYEJB0126
JBAS014227	WFLYEJB0127
JBAS014228	WFLYEJB0128
JBAS014229	WFLYEJB0129
JBAS014230	WFLYEJB0130
JBAS014231	WFLYEJB0131
JBAS014232	WFLYEJB0132
JBAS014233	WFLYEJB0133
JBAS014234	WFLYEJB0134
JBAS014235	WFLYEJB0135
JBAS014236	WFLYEJB0136
JBAS014237	WFLYEJB0137
JBAS014238	WFLYEJB0138
JBAS014239	WFLYEJB0139
JBAS014240	WFLYEJB0140
JBAS014241	WFLYEJB0141
JBAS014242	WFLYEJB0142
JBAS014243	WFLYEJB0143
JBAS014244	WFLYEJB0144
JBAS014245	WFLYEJB0145
JBAS014246	WFLYEJB0146
JBAS014247	WFLYEJB0147
JBAS014248	WFLYEJB0148
JBAS014249	WFLYEJB0149
JBAS014250	WFLYEJB0150
JBAS014251	WFLYEJB0151
JBAS014252	WFLYEJB0152
JBAS014253	WFLYEJB0153
JBAS014254	WFLYEJB0154
JBAS014255	WFLYEJB0155
JBAS014256	WFLYEJB0156
JBAS014257	WFLYEJB0157
JBAS014258	WFLYEJB0158
JBAS014259	WFLYEJB0159
JBAS014260	WFLYEJB0160
JBAS014261	WFLYEJB0161
JBAS014262	WFLYEJB0162
JBAS014263	WFLYEJB0163
JBAS014264	WFLYEJB0164
JBAS014265	WFLYEJB0165
JBAS014266	WFLYEJB0166
JBAS014267	WFLYEJB0167
JBAS014300	WFLYEJB0168
JBAS014301	WFLYEJB0169
JBAS014302	WFLYEJB0170
JBAS014303	WFLYEJB0171
JBAS014304	WFLYEJB0172
JBAS014305	WFLYEJB0173
JBAS014306	WFLYEJB0174
JBAS014307	WFLYEJB0175
JBAS014308	WFLYEJB0176
JBAS014309	WFLYEJB0177
JBAS014310	WFLYEJB0178
JBAS014311	WFLYEJB0179
JBAS014312	WFLYEJB0180
JBAS014313	WFLYEJB0181
JBAS014314	WFLYEJB0182
JBAS014315	WFLYEJB0183
JBAS014316	WFLYEJB0184
JBAS014317	WFLYEJB0185
JBAS014318	WFLYEJB0186
JBAS014319	WFLYEJB0187
JBAS014320	WFLYEJB0188
JBAS014321	WFLYEJB0189
JBAS014322	WFLYEJB0190
JBAS014323	WFLYEJB0191
JBAS014324	WFLYEJB0192
JBAS014325	WFLYEJB0193
JBAS014326	WFLYEJB0194
JBAS014327	WFLYEJB0195
JBAS014328	WFLYEJB0196
JBAS014329	WFLYEJB0197
JBAS014330	WFLYEJB0198
JBAS014331	WFLYEJB0199
JBAS014332	WFLYEJB0200
JBAS014333	WFLYEJB0201
JBAS014334	WFLYEJB0202
JBAS014335	WFLYEJB0203
JBAS014336	WFLYEJB0204
JBAS014337	WFLYEJB0205
JBAS014338	WFLYEJB0206
JBAS014339	WFLYEJB0207
JBAS014340	WFLYEJB0208
JBAS014341	WFLYEJB0209
JBAS014342	WFLYEJB0210
JBAS014343	WFLYEJB0211
JBAS014344	WFLYEJB0212
JBAS014345	WFLYEJB0213
JBAS014346	WFLYEJB0214
JBAS014347	WFLYEJB0215
JBAS014348	WFLYEJB0216
JBAS014349	WFLYEJB0217
JBAS014350	WFLYEJB0218
JBAS014351	WFLYEJB0219
JBAS014352	WFLYEJB0220
JBAS014353	WFLYEJB0221
JBAS014354	WFLYEJB0222
JBAS014355	WFLYEJB0223
JBAS014356	WFLYEJB0224
JBAS014357	WFLYEJB0225
JBAS014358	WFLYEJB0226
JBAS014359	WFLYEJB0227
JBAS014360	WFLYEJB0228
JBAS014361	WFLYEJB0229
JBAS014362	WFLYEJB0230
JBAS014363	WFLYEJB0231
JBAS014364	WFLYEJB0232
JBAS014365	WFLYEJB0233
JBAS014366	WFLYEJB0234
JBAS014367	WFLYEJB0235
JBAS014368	WFLYEJB0236
JBAS014369	WFLYEJB0237
JBAS014370	WFLYEJB0238
JBAS014371	WFLYEJB0239
JBAS014372	WFLYEJB0240
JBAS014373	WFLYEJB0241
JBAS014374	WFLYEJB0242
JBAS014377	WFLYEJB0243
JBAS014379	WFLYEJB0244
JBAS014380	WFLYEJB0245
JBAS014384	WFLYEJB0246
JBAS014385	WFLYEJB0247
JBAS014386	WFLYEJB0248
JBAS014387	WFLYEJB0249
JBAS014388	WFLYEJB0250
JBAS014389	WFLYEJB0251
JBAS014390	WFLYEJB0252
JBAS014391	WFLYEJB0253
JBAS014392	WFLYEJB0254
JBAS014393	WFLYEJB0255
JBAS014394	WFLYEJB0256
JBAS014395	WFLYEJB0257
JBAS014396	WFLYEJB0258
JBAS014397	WFLYEJB0259
JBAS014398	WFLYEJB0260
JBAS014399	WFLYEJB0261
JBAS014400	WFLYEJB0262
JBAS014401	WFLYEJB0263
JBAS014402	WFLYEJB0264
JBAS014403	WFLYEJB0265
JBAS014404	WFLYEJB0266
JBAS014405	WFLYEJB0267
JBAS014406	WFLYEJB0268
JBAS014407	WFLYEJB0269
JBAS014408	WFLYEJB0270
JBAS014409	WFLYEJB0271
JBAS014410	WFLYEJB0272
JBAS014411	WFLYEJB0273
JBAS014412	WFLYEJB0274
JBAS014413	WFLYEJB0275
JBAS014414	WFLYEJB0276
JBAS014415	WFLYEJB0277
JBAS014416	WFLYEJB0278
JBAS014417	WFLYEJB0279
JBAS014418	WFLYEJB0280
JBAS014419	WFLYEJB0281
JBAS014420	WFLYEJB0282
JBAS014421	WFLYEJB0283
JBAS014422	WFLYEJB0284
JBAS014423	WFLYEJB0285
JBAS014424	WFLYEJB0286
JBAS014425	WFLYEJB0287
JBAS014426	WFLYEJB0288
JBAS014427	WFLYEJB0289
JBAS014428	WFLYEJB0290
JBAS014429	WFLYEJB0291
JBAS014430	WFLYEJB0292
JBAS014431	WFLYEJB0293
JBAS014432	WFLYEJB0294
JBAS014433	WFLYEJB0295
JBAS014434	WFLYEJB0296
JBAS014435	WFLYEJB0297
JBAS014436	WFLYEJB0298
JBAS014437	WFLYEJB0299
JBAS014438	WFLYEJB0300
JBAS014439	WFLYEJB0301
JBAS014440	WFLYEJB0302
JBAS014441	WFLYEJB0303
JBAS014442	WFLYEJB0304
JBAS014443	WFLYEJB0305
JBAS014444	WFLYEJB0306
JBAS014445	WFLYEJB0307
JBAS014446	WFLYEJB0308
JBAS014447	WFLYEJB0309
JBAS014448	WFLYEJB0310
JBAS014449	WFLYEJB0311
JBAS014450	WFLYEJB0312
JBAS014451	WFLYEJB0313
JBAS014452	WFLYEJB0314
JBAS014453	WFLYEJB0315
JBAS014454	WFLYEJB0316
JBAS014455	WFLYEJB0317
JBAS014456	WFLYEJB0318
JBAS014457	WFLYEJB0319
JBAS014458	WFLYEJB0320
JBAS014459	WFLYEJB0321
JBAS014460	WFLYEJB0322
JBAS014461	WFLYEJB0323
JBAS014462	WFLYEJB0324
JBAS014463	WFLYEJB0325
JBAS014464	WFLYEJB0326
JBAS014465	WFLYEJB0327
JBAS014466	WFLYEJB0328
JBAS014467	WFLYEJB0329
JBAS014468	WFLYEJB0330
JBAS014469	WFLYEJB0331
JBAS014470	WFLYEJB0332
JBAS014471	WFLYEJB0333
JBAS014472	WFLYEJB0334
JBAS014473	WFLYEJB0335
JBAS014474	WFLYEJB0336
JBAS014475	WFLYEJB0337
JBAS014476	WFLYEJB0338
JBAS014477	WFLYEJB0339
JBAS014478	WFLYEJB0340
JBAS014479	WFLYEJB0341
JBAS014480	WFLYEJB0342
JBAS014481	WFLYEJB0343
JBAS014482	WFLYEJB0344
JBAS014483	WFLYEJB0345
JBAS014484	WFLYEJB0346
JBAS014485	WFLYEJB0347
JBAS014486	WFLYEJB0348
JBAS014487	WFLYEJB0349
JBAS014488	WFLYEJB0350
JBAS014489	WFLYEJB0351
JBAS014490	WFLYEJB0352
JBAS014491	WFLYEJB0353
JBAS014492	WFLYEJB0354
JBAS014493	WFLYEJB0355
JBAS014494	WFLYEJB0356
JBAS014495	WFLYEJB0357
JBAS014496	WFLYEJB0358
JBAS014497	WFLYEJB0359
JBAS014498	WFLYEJB0360
JBAS014499	WFLYEJB0361
JBAS014500	WFLYEJB0362
JBAS014501	WFLYEJB0363
JBAS014502	WFLYEJB0364
JBAS014503	WFLYEJB0365
JBAS014504	WFLYEJB0366
JBAS014505	WFLYEJB0367
JBAS014506	WFLYEJB0368
JBAS014507	WFLYEJB0369
JBAS014508	WFLYEJB0370
JBAS014509	WFLYEJB0371
JBAS014510	WFLYEJB0372
JBAS014511	WFLYEJB0373
JBAS014512	WFLYEJB0374
JBAS014513	WFLYEJB0375
JBAS014514	WFLYEJB0376
JBAS014515	WFLYEJB0377
JBAS014516	WFLYEJB0378
JBAS014517	WFLYEJB0379
JBAS014518	WFLYEJB0380
JBAS014519	WFLYEJB0381
JBAS014520	WFLYEJB0382
JBAS014521	WFLYEJB0383
JBAS014522	WFLYEJB0384
JBAS014523	WFLYEJB0385
JBAS014524	WFLYEJB0386
JBAS014525	WFLYEJB0387
JBAS014526	WFLYEJB0388
JBAS014527	WFLYEJB0389
JBAS014528	WFLYEJB0390
JBAS014529	WFLYEJB0391
JBAS014530	WFLYEJB0392
JBAS014531	WFLYEJB0393
JBAS014532	WFLYEJB0394
JBAS014533	WFLYEJB0395
JBAS014534	WFLYEJB0396
JBAS014535	WFLYEJB0397
JBAS014536	WFLYEJB0398
JBAS014537	WFLYEJB0399
JBAS014538	WFLYEJB0400
JBAS014539	WFLYEJB0401
JBAS014540	WFLYEJB0402
JBAS014541	WFLYEJB0403
JBAS014542	WFLYEJB0404
JBAS014543	WFLYEJB0405
JBAS014544	WFLYEJB0406
JBAS014545	WFLYEJB0407
JBAS014546	WFLYEJB0408
JBAS014547	WFLYEJB0409
JBAS014548	WFLYEJB0410
JBAS014549	WFLYEJB0411
JBAS014550	WFLYEJB0412
JBAS014551	WFLYEJB0413
JBAS014552	WFLYEJB0414
JBAS014553	WFLYEJB0415
JBAS014554	WFLYEJB0416
JBAS014555	WFLYEJB0417
JBAS014556	WFLYEJB0418
JBAS014557	WFLYEJB0419
JBAS014558	WFLYEJB0420
JBAS014559	WFLYEJB0421
JBAS014560	WFLYEJB0422
JBAS014561	WFLYEJB0423
JBAS014562	WFLYEJB0424
JBAS014563	WFLYEJB0425
JBAS014564	WFLYEJB0426
JBAS014565	WFLYEJB0427
JBAS014566	WFLYEJB0428
JBAS014567	WFLYEJB0429
JBAS014568	WFLYEJB0430
JBAS014569	WFLYEJB0431
JBAS014570	WFLYEJB0432
JBAS014571	WFLYEJB0433
JBAS014572	WFLYEJB0434
JBAS014573	WFLYEJB0435
JBAS014574	WFLYEJB0436
JBAS014575	WFLYEJB0437
JBAS014576	WFLYEJB0438
JBAS014577	WFLYEJB0439
JBAS014578	WFLYEJB0440
JBAS014579	WFLYEJB0441
JBAS014580	WFLYEJB0442
JBAS014581	WFLYEJB0443
JBAS014582	WFLYEJB0444
JBAS014583	WFLYEJB0445
JBAS014584	WFLYEJB0446
JBAS014585	WFLYEJB0447
JBAS014586	WFLYEJB0448
JBAS014587	WFLYEJB0449
JBAS014588	WFLYEJB0450
JBAS014589	WFLYEJB0451

# WildFly Embedded
JBAS011100	WFLYEMB0001
JBAS011101	WFLYEMB0002
JBAS011102	WFLYEMB0003
JBAS011103	WFLYEMB0004
JBAS011104	WFLYEMB0005
JBAS011105	WFLYEMB0006
JBAS011130	WFLYEMB0007
JBAS011131	WFLYEMB0008
JBAS011132	WFLYEMB0009
JBAS011133	WFLYEMB0010
JBAS011134	WFLYEMB0011
JBAS011135	WFLYEMB0012
JBAS011136	WFLYEMB0013
JBAS011137	WFLYEMB0014
JBAS011138	WFLYEMB0015
JBAS011139	WFLYEMB0016
JBAS011140	WFLYEMB0017
JBAS011141	WFLYEMB0018
JBAS011142	WFLYEMB0019
JBAS011143	WFLYEMB0020
JBAS011144	WFLYEMB0021
JBAS011145	WFLYEMB0022

# WildFly: Web Services Subsystem
JBAS015506	WFLYWS0001
JBAS015537	WFLYWS0002
JBAS015539	WFLYWS0005
JBAS015540	WFLYWS0003
JBAS015541	WFLYWS0004
JBAS015577	WFLYWS0005
JBAS015578	WFLYWS0006
JBAS015580	WFLYWS0007
JBAS015581	WFLYWS0008
JBAS015582	WFLYWS0009
JBAS015583	WFLYWS0010
JBAS015591	WFLYWS0011
JBAS015592	WFLYWS0012
JBAS015593	WFLYWS0013
JBAS015596	WFLYWS0014
JBAS015600	WFLYWS0015
JBAS015601	WFLYWS0016
JBAS015602	WFLYWS0017
JBAS015610	WFLYWS0018
JBAS015611	WFLYWS0019
JBAS015612	WFLYWS0020
JBAS015613	WFLYWS0021
JBAS015614	WFLYWS0022
JBAS015500	WFLYWS0023
JBAS015501	WFLYWS0024
JBAS015502	WFLYWS0025
JBAS015505	WFLYWS0001
JBAS015507	WFLYWS0026
JBAS015508	WFLYWS0027
JBAS015509	WFLYWS0028
JBAS015510	WFLYWS0029
JBAS015511	WFLYWS0030
JBAS015512	WFLYWS0031
JBAS015513	WFLYWS0032
JBAS015514	WFLYWS0033
JBAS015515	WFLYWS0034
JBAS015516	WFLYWS0035
JBAS015517	WFLYWS0036
JBAS015518	WFLYWS0037
JBAS015520	WFLYWS0038
JBAS015526	WFLYWS0039
JBAS015527	WFLYWS0040
JBAS015528	WFLYWS0041
JBAS015529	WFLYWS0042
JBAS015530	WFLYWS0043
JBAS015531	WFLYWS0044
JBAS015532	WFLYWS0045
JBAS015584	WFLYWS0046
JBAS015533	WFLYWS0047
JBAS015534	WFLYWS0048
JBAS015535	WFLYWS0049
JBAS015536	WFLYWS0050
JBAS015585	WFLYWS0051
JBAS015587	WFLYWS0052
JBAS015588	WFLYWS0053
JBAS015589	WFLYWS0054
JBAS015590	WFLYWS0055
JBAS015594	WFLYWS0056
JBAS015595	WFLYWS0057
JBAS015598	WFLYWS0058
JBAS015599	WFLYWS0059
JBAS015604	WFLYWS0060
JBAS015605	WFLYWS0061
JBAS015606	WFLYWS0062
JBAS015615	WFLYWS0063
JBAS015616	WFLYWS0064

# WildFly: Weld Integration
JBAS016000	WFLYWELD0001
JBAS016001	WFLYWELD0002
JBAS016002	WFLYWELD0003
JBAS016003	WFLYWELD0004
JBAS016004	WFLYWELD0005
JBAS016005	WFLYWELD0006
JBAS016006	WFLYWELD0007
JBAS016007	WFLYWELD0008
JBAS016008	WFLYWELD0009
JBAS016009	WFLYWELD0010
JBAS016010	WFLYWELD0011
JBAS016011	WFLYWELD0012
JBAS016012	WFLYWELD0013
JBAS016013	WFLYWELD0014
JBAS016014	WFLYWELD0015
JBAS016015	WFLYWELD0016
JBAS016016	WFLYWELD0017
JBAS016017	WFLYWELD0018
JBAS016051	WFLYWELD0019
JBAS016052	WFLYWELD0020
JBAS016053	WFLYWELD0021
JBAS016054	WFLYWELD0022
JBAS016055	WFLYWELD0023
JBAS016056	WFLYWELD0024
JBAS016057	WFLYWELD0025
JBAS016058	WFLYWELD0026
JBAS016059	WFLYWELD0027
JBAS016060	WFLYWELD0028
JBAS016061	WFLYWELD0029
JBAS016062	WFLYWELD0030
JBAS016063	WFLYWELD0031
JBAS016064	WFLYWELD0032
JBAS016065	WFLYWELD0033
JBAS016066	WFLYWELD0034
JBAS016067	WFLYWELD0035
JBAS016068	WFLYWELD0036
JBAS016069	WFLYWELD0037
JBAS016070	WFLYWELD0038
JBAS016071	WFLYWELD0039
JBAS016072	WFLYWELD0040
JBAS016073	WFLYWELD0041
JBAS016074	WFLYWELD0042
JBAS016075	WFLYWELD0043
JBAS016076	WFLYWELD0044
JBAS016077	WFLYWELD0045
JBAS016078	WFLYWELD0046
JBAS016079	WFLYWELD0047
JBAS016080	WFLYWELD0048
JBAS016081	WFLYWELD0049

# WildFly: XTS Subsystem
JBAS018400	WFLYXTS0001
JBAS018401	WFLYXTS0002
JBAS018402	WFLYXTS0003
JBAS018403	WFLYXTS0004
JBAS018404	WFLYXTS0005
JBAS018405	WFLYXTS0006
JBAS018406	WFLYXTS0007
